author,description,pubdate,sentiment
@topanraditya5340,Mantap kebetulan pengen tau internet starlink.yg lagi viral.pasti telcomesel bangkrut kalah saing,5/23/2024 13:19,positive
@Simandhoentak_Bayu,Mamam dah tuh operator ðŸ˜‚ðŸ˜‚ðŸ˜‚,5/23/2024 13:19,neutral
@dwiwijaya5815,Bang gimana kalo posisi hujan ngaruh ke sinyal nya signifikan ato sama kya yg disebalah ðŸ–ï¸,5/23/2024 13:18,neutral
@aliandrafatharianefrisya969,"Jangan sampai pengadaan starbak keliling ini dijadikan ladang korupsi untuk pengadaan secara massal di wilayah pelosok, jangan dijadikan ladang cuan yg bisa merugikan negara hanya untuk kesenangan oknum yg tidak bertanggung jawab. Dan juga buat Telkomsel, tuh saingan lu udah tebar pesona, jangan enak enak lu, ayo kasih harga yg bisa bersaing ðŸ˜‚",5/23/2024 13:15,negative
@reyzlarc,Tes download full resource Genshin cb bang buat buktiin,5/23/2024 13:12,neutral
@donnywahyu7478,Starlink banyak di jakarta,5/23/2024 13:08,neutral
@Kendokenceng10,Jangkauan nya brp meter nih,5/23/2024 13:05,neutral
@celanapanjang5704,"dulu wakty awal2 ellon pernah bilang internet itu gratis. gw kira waktu udah beli alat lalu gratis.. eh udah beli alat 4,6 jt masih bayar bulanan, kalo gtu mending gw ttep di speedy deh bro.haha..after salesnya jelas, minimal kalo memang berbayar bulanan starlink tu alatnya gratis lah.., kalo bayar mininal 750 rbu berat bos hhaha",5/23/2024 13:03,positive
@pentengyakin5922,"itu technology white alice kelesðŸ˜„ðŸ˜„ðŸ˜„,",5/23/2024 13:01,neutral
@alanwinhill8568,"Malaysia tdk pantas starlink.. kami guna fiber 5G. Internet kami laju. Lebih dr 1gbps, dan unlimited internet.. Kawasan pedalaman atau luar bandar juga sudah ada fiber unifi, sbulan cuma RM89 ( rp 302,262) dan separuh harga untuk anakÂ² sekolah atau pelajar . Pemerintah kami tanggung semua internet utk anakÂ² dan pelajar Malaysia. Kami juga dpt gadget, laptop utk belajar.. Jd kami tak perlukan starlink. Utk plan hp pun, cuma sebesar RM35 utk unlimited data 5G, unlimited call.. kalau nggk percaya, bisa nanyak pada warga indo yg berkuliah dimalaysia, atau sesiapa yg pernah dtg ke malaysia",5/23/2024 12:59,neutral
@otetv2806,Leh uga kak. Main ke indo kak,5/23/2024 13:02,negative
@alanwinhill8568,@@otetv2806 ðŸ¤£ðŸ¤£ mau tarek kabel atas pesawatkah?! Datang aja rumah aku. Aku bagi gratis,5/24/2024 10:58,neutral
@mohamadadlis8127,Kalo dipake buat ojol bisa gaa mas gadgetin,5/23/2024 12:58,neutral
@peno_NC,provider langit ðŸ”¥,5/23/2024 12:58,neutral
@triprayogopangestu,"Tahukah anda berdasarkan data hanya 1,10% warga indonesia yang pengeluaran internetnya lebih dari 500rb / bln artinya dengan harga 750rb starlink masih tidak terjangkau bagi 98,90% warga Indonesia tapi setidaknya good move ada jaringan internet yang bisa menjangkau sampai pelosok negeri",5/23/2024 12:56,positive
@BodonkCs,Klau bisa d sambung bnyk rmh jd lahan bisnis iniðŸ˜‚ðŸ˜‚ðŸ˜‚,5/23/2024 12:56,neutral
@semarmesemreef,Gmn mau daftar klo di tempat asal ga ada internet,5/23/2024 12:56,negative
@Juniantokho,"Bang kalau byk device yg terconnect dan semua device pada nonton youtube, berpengaruh nga tuh dengan kecepatan internet nya?",5/23/2024 12:55,neutral
@mohamadokta2267,"minta reviewnya pas musim hujan, klo kesambar petir masih hidup gak",5/23/2024 12:53,neutral
@fadjrieaditya48,"Gw dari 2020 udah dikasih fasilitas starlink, karena emang udah agak lama ini barang, kebetulan pas di kapal itu dipasang ini barang buat internet satu set crew kapal, waktu itu jumlah crew di tempat saya kerja itu ada 24 orang, dan setiap crew bisa mengakses Internet dengan starlink ini. Alhamdulillah di kontrak kapal berikutnya tahun 2021, dan juga punya starlink, jadi walau di tengah laut, misalkan di Laut China Selatan itu sekian puluh Mil dari darat kita bisa mengakses Internet. Dan kebetulan lagi tahun ini kapal yang saya tempat juga sudah ada starlinknya.",5/23/2024 12:50,positive
@webrush88,Pengen beli wehhh blm ada duitðŸ˜‚ðŸ˜‚ðŸ˜‚,5/23/2024 12:48,neutral
@ighfirlisaputra8065,Starling... Starbucks kelilinh,5/23/2024 12:45,neutral
@ryanvik2268,Lagi nonton pakai internet starlink no lolot padahal posisi lagi di tengah hutan Kalimantan tanpa sinyalðŸ˜‚,5/23/2024 12:44,neutral
@azril_2312,Revosioner ? Telkomsat tertawa ngeliat ini ðŸ¤£ðŸ¤£ðŸ¤£,5/23/2024 12:43,negative
@muli6503,Itu rumah saya bang yang di tunjuk ðŸ¤­ðŸ¤­ðŸ¤­,5/23/2024 12:43,neutral
@GarasiAlfarizky,Gak ada alasan gak ada sinyal ðŸ˜Œ,5/23/2024 12:40,negative
@nizalchanel6979,"Ini si khusus buat orang kaya aja si. Tapi yg jadi pertanyaan, ngapain orang kaya di plosok",5/23/2024 12:37,negative
@exel99999,Ya kali punya kebon sawit atau resort/vila di daerah terpencil. Wkwkwk..,5/23/2024 20:22,negative
@lukmangmn500,Nnton live tiktok harusnya smbil komenin bang,5/23/2024 12:35,neutral
@imadewidyasmara3852,Coba pakai pas kondisi hujan,5/23/2024 12:34,neutral
@inipanjul,lawannya adalah cuaca. itu asli kacau si untuk maen game kalo kagi ujan gede.,5/23/2024 12:33,negative
@JettempuR86,HaramðŸ¤­,5/23/2024 12:31,positive
@KalandraSyabani-qv4iw,"Ga skalian nanem tomat, stroberi? Ketemu popuri bang? Jam 5 jack ngambil barang jualan kita ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚",5/23/2024 12:31,negative
@fadhilandriawan9699,"ini real game changer, banyak daerah di pelosok Indonesia yang sulit dapet internet, bisa pake ini langsung dapet kecepatan yang tinggi dan stabil",5/23/2024 12:29,positive
@putraamahesa-3487,"Pertanyaan saya cuman satu , apakah aman kenah huja dan badai petir?",5/23/2024 12:29,negative
@overdesignnn,ini ga bayar bulanan kah? kok sepertinya gurih,5/23/2024 12:28,negative
@febriardiyansah381,Langsung bang beli 12.12 bakalan menang kah????? Dapet mobil motor itu,5/23/2024 12:27,positive
@user-hx5wv1sg5b,Ini jarak maksimal hp sama router nya berapa meter bang,5/23/2024 12:27,neutral
@mohammadrazes4296,Info nya dong Kalau langit mendung koneksinya gimana?,5/23/2024 12:27,negative
@jackromi2619,"Akhirnya Bang elon dtng kesini cm mw dagang, bukan inest ðŸ˜‚",5/23/2024 12:25,neutral
@candrawardoyo5302,Cocok dipake nelayan,5/23/2024 12:25,positive
@irsyad9810,Nunggu 5-20 tahun ke depan internet dengan berkecepatan tinggi yang ada di indonesia bakal jadi murah,5/23/2024 12:25,positive
@BlazeHedge,kalau hujan gimana bang masih bisa di pake internet nya ??,5/23/2024 12:18,neutral
@YOUTUBEE_999,Bisa lah orang nembak satelit,5/23/2024 14:44,negative
@user-wr5nz2ix2t,Oh ini yg dimksud janggar buat internet gratiis,5/23/2024 12:17,negative
@dye80project,Bye baye.. plat Merah.. no kabel2,5/23/2024 12:16,neutral
@inside_us936,Dijamin ga akan ada alasan susah sinyal. Sinyal putus2. Wkwkw,5/23/2024 12:15,negative
@devi998,Pasti pemimpin nya Monkey D DragonðŸ˜…ðŸ˜…,5/23/2024 12:14,positive
@yiujhi_aja2556,Kalau di dalam hutan dapat listriknya dari mana nanti,5/23/2024 12:12,neutral
@asnardin,Bisa dibelikan?,5/23/2024 12:07,neutral
@dimasopfp,Penyedia jaringan internet ketar ketir melihat ini,5/23/2024 12:05,negative
@ardhianxp,bukan kaleng kaleng emang,5/23/2024 12:03,negative
@Fstudiophoto,Jualan internet di gunung ðŸ’¯,5/23/2024 12:02,negative
@Yudinik73,Bang kok lu mirip dan serupa sama teman dari teman gua ya btw (loe keren) asli ðŸ™,5/23/2024 12:02,neutral
@GunturEkaSaputra,Provider sedang ketar ketir melihat ini .ðŸ˜‚,5/23/2024 12:01,negative
@mistermendem6928,Sebulan masih bayar biaya langganan?,5/23/2024 12:01,neutral
@SlenderHime,Elon musk jadi president RI saja,5/23/2024 12:00,neutral
@fabioyohanispieloor4364,Berarti ga cocok untuk dipasang di cafe/warkop ya...??? Secara...usernya ga bisa sekampung...ðŸ˜…,5/23/2024 11:59,negative
@mickosantoso,anti petir gak sih? serius nanya,5/23/2024 11:59,neutral
@yiujhi_aja2556,Ini beli alatnya aja apa masih bayar bulanan juga,5/23/2024 11:59,neutral
@agungmar7905,"kereeeenn bgt teknologinya, dimana beli powerbank nya bank?",5/23/2024 11:54,positive
@mistermendem6928,Cara beli starlink gimana lokasi jatim sama harga brp,5/23/2024 11:54,neutral
@wanimajugaming9777,"dang, bisa autocorrect posisinya. moga2 bisa belajar dari bang elon",5/23/2024 11:53,positive
@panjisetianto,Coba test kondisi lagi hujan bang. Biasanya VSAT itu musuhnya cuaca,5/23/2024 11:53,negative
@fabioyohanispieloor4364,"Ditengah kota bisa ga sih? Banyak yg bilang hanya untuk daerah pegunungan n pinggir pantai aja, tengah kota malah ga dapat....??",5/23/2024 11:51,negative
@RahmaHermawanto,Ini bisa kesamber petir ga sih ?,5/23/2024 11:51,negative
@ditisalfikhri9989,untuk kos-kosan 10 user masih kenceng gag ya,5/23/2024 11:50,neutral
@tiktuc8836,tar dikit lg dateng yg dri made in china nya yg kw nya dengan harga 2 juta anðŸ¤£ðŸ¤£ðŸ¤£,5/23/2024 11:50,neutral
@mystorycnn,bisa untuk nyalur bisnia ini mantapp heee,5/23/2024 11:48,positive
@shadiqdwipa,Solusi untuk site tambang,5/23/2024 11:46,neutral
@TeknisiHape,Mantap.... Josss gandos,5/23/2024 11:45,positive
@agungambar,"Josss gandos,",5/23/2024 11:45,positive
@pecellele-tb6xi,"wah boleh juga nih buat usaha wifian di atas gunung, biar orangÂ² langsung uplod foto pas masih dipincak..ðŸ˜…",5/23/2024 11:43,neutral
@depotisiulangairminum8188,Bayar pake ga bang ??,5/23/2024 11:43,negative
@adebae638,aman dari petir gak bang kalo di taro di atas rumahðŸ˜¬ðŸ¤”âš¡ðŸŒ©ï¸â›ˆï¸,5/23/2024 11:42,positive
@yntkts9398,Bang tecno camon 20 pro 5G bagus ga bang,5/23/2024 11:42,neutral
@sshouse3621,Yang suka alam muncak gunung gembira dengan alat ini,5/23/2024 11:42,positive
@hafzanishak5810,Kekurangannya mudah Dimaling ðŸ˜‚ðŸ˜‚ðŸ˜‚,5/23/2024 11:42,negative
@yandisofyan9413,ok gw beli buat bisnis,5/23/2024 11:42,positive
@AmbarBossse,10:27,5/23/2024 11:59,neutral
@trisigit,bisa di share gak ya internetnya?,5/23/2024 11:41,neutral
@lala_illa4097,"Cocok untuk papua, semoga bobon juga dilirik masuk sebagai sponsor,",5/23/2024 11:39,positive
@fa.zan_,"Pernah komen di post ig Starlink ini gunanya buat internetan di laut, hutan, pedaleman. Terus ada orang tua yg komen ""Emng siapa yg mau internetan di laut, hutan?? Listriknya pake apa? Mending pake FO lebih cepet"" Wtf terlihat kolot sekali",5/23/2024 11:39,negative
@AmbarBossse,Boomer g heran ðŸ˜‚,5/23/2024 11:52,negative
@dodiksetyawanprayogi9486,Gokil Buat Bang Elon Musk ini,5/23/2024 11:37,positive
@anggaboyzchannel,Siapa nih yang bilang satelit gak ada hayooooðŸ¤£,5/23/2024 11:36,negative
@out-lander6256,baloon satelite,5/25/2024 22:32,positive
@tariurimba9201,Apakah itu tidak oerlu beli paket,5/23/2024 11:35,neutral
@Chap5587,Ini kalau sudah connect kehp apakah tetangga bisa mengakses??ðŸ˜‚ðŸ˜‚,5/23/2024 11:35,neutral
@xiips3thobiykhoirurrofi324,"jirr harganya murah banget, semurah umr JakartaðŸ¤­ðŸ˜",5/23/2024 11:34,positive
@wuriasih3397,Internet cepat buat apa bang,5/23/2024 11:34,negative
@adenito,"Sesuai kebutuhan aja sii, kalau kita ekonomi menengah kebawah apalagi bukan konten kreator di gunung/pedalaman ya buat apa, kalau yg 50rb perbulan aja cukup ðŸ˜… inget ya makan nasi 1 porsi secukupnya, gak perlu 3 porsi nasi (walaupun laukmu enak)",5/23/2024 11:33,positive
@01-abimanyukrismanuel,"Bang, satelitnya boleh dibawa pulang ga? Biar latency nya bagus",5/23/2024 11:33,neutral
@widhiadnyana3360,Maksudnya unlimited gimana ya?,5/23/2024 11:31,negative
@mugiyono7244,Bang bisa donk gw coba i ternet ny. Hehe,5/23/2024 11:31,neutral
@radenbagusagung4956,Belinya dimana,5/23/2024 11:30,neutral
@pitliayu1120,Bedanya sama internet ubiqu apa?ðŸ˜…,5/23/2024 11:30,neutral
@rianadiputra5142,4000 tower BTS di korupsi apa gak kalah klian sama starlink makany kalo nyoblos yg bener.,5/23/2024 11:30,negative
@way484,Bener... Dan hukumnya sangat keterlaluan ringan..,5/24/2024 21:05,negative
@mthsquare754,Makan siang grates,5/24/2024 22:35,neutral
@erikakurnia,Emg bisa dibagi2 internetnya bang?,5/23/2024 23:38,neutral
@duadinihari,"@@erikakurnia bisa, kek wifi aja gmn",5/23/2024 23:47,neutral
@HanHan-uy4ry,"Untuk ML, kurang sih bang, pingnya,",5/23/2024 11:28,negative
@bukanchanelyutub2917,Cocok untuk sekolah sekolah terpencil di papua sih biar Guru yg mengajar bisa menggunakan internet ..,5/23/2024 11:28,positive
@bettadin7332,"Konci nya satu, LU HARUS PUNYA POWER BANK model kaya david itu Percuma lu bawa itu starlink ke atas gunung  ke tengah laut Kalo kaga ada colokan listriknya ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£",5/23/2024 11:27,negative
@widyaarmaya8990,"Bang itu dijualkah, saya beli yg bekas review tempat sy cmn bisa telkomsel",5/23/2024 11:24,neutral
@xudgx,INDIHUM KETAR KETIR WKOWOKOWKOWKOWKOWKOWKOK,5/23/2024 11:23,negative
@zetheka2594,Bang bisa request testing didaerah pegunung papua ?,5/23/2024 11:21,neutral
@muhammadgilangmachowibowo8828,telkom sat 12:44,5/23/2024 11:21,neutral
@AlleshaAthifa88,Ini gak ada yg satupun komponen2 yg hilang kan bang kek mainan robotðŸ˜‚,5/23/2024 11:20,negative
@ivodanisubekti6339,"Mana ada tembak satelit,,,, wkwkwk... dari dulu liat tv parabola didesa, ga pernah tuh muter2 arah parabola.",5/23/2024 11:17,negative
@viufamily2329,Cocok banget buat pelaut seperti saya. Sebenarnya d kapal ada Wi-Fi tpi kurang bgus sinyalnya dan harus bayar pula mahal banget. ðŸ˜…,5/23/2024 11:15,negative
@aldiyansyah894,Klo hujan guludug gmn Bang,5/23/2024 11:15,negative
@user-dq7it1mk5e,"Bg, coba cek ping di 10 meter dari router, 20 meter, 30meter, biar ada referensi dan berapa maksimal jarak yg bisa dikoneksikan. Sekalian cari tau berapa maksimal device yg bisa dikoneksikan. Tolong di baca bgðŸ™ŒðŸ™Œ",5/23/2024 11:15,neutral
@JohnNugroho,"bener banget walaupun masih ga secepet FO tp klo di desa2 utk kepentingan2 tertentu (misal perbankan di desa terpencil) akan sangat2 berguna. FO sy b*znet Sidoarjo, ping 5-10ms, up 230-270 Mbps, down 230-270 Mbps. Pinter mas elon nyari pasar di indo yg masih banyak blind spot di wilayah2 kepulauannya",5/23/2024 11:14,positive
@sulistyohadi762,blank spot om yg bener untuk kondisi di mana suatu tempat tidak tersentuh atau tercover sinyal komunikasi. Sedangkan blind spot adalah untuk titik buta yang terdapat dalam setiap kendaraan dimana pengendara atau pengemudi tidak dapat melihat suatu area pandang,5/24/2024 10:40,negative
@mangnuye,daerah teraudit data oleh ang punya . terawasi oleh 1 mata ðŸ‘ï¸,5/24/2024 19:46,neutral
@Albert48906,Mayan buat usaha cafe gw yg berada di pulau wisata,5/23/2024 11:14,positive
@zaldy2639,gimana reaksi kaum otak datar yg gak percaya satelit wkwkw,5/23/2024 11:13,negative
@RaugAug,"Gw make Indihome, mentok di 70mbps",5/23/2024 11:13,neutral
@santikaafriana2889,"Berarti harus d trok dluar ya itu antenanya,,, klo k ujanan gmna itu,,",5/23/2024 11:12,negative
@aldifortuner278,Bagus utk operator lokal biar mikir krn ada saingan yg lbh murah dan canggih,5/23/2024 11:11,positive
@syarifhana1455,"Internet itu sebetulnya murah banget 1000Mbps cuma 500rb,, yang mahal itu sewa e metronya",5/23/2024 11:11,negative
@ArabPeaaaa,"Benar-benar bisa buat dikampung gw, yang dimana dari jaman dulu sampai sekarang susah sinyal provider, walaupun dari 2019 sudah ada internet voucher (indih0m0) teta[ kita harus didekat yang punya voucher itu biar lancar, Wish me luck bisa beliin buat keluarga dikampung. biar mereka lancar komunikasi chat / videocall. karena untuk telpon biasa / via provider seperti tsel makin parah kualitasnya.",5/23/2024 11:10,negative
@arifhidayat3455,Awal mula terbentuknya wakanda,5/23/2024 11:10,neutral
@maulanaakbar2500,Masih pake listrik voltase besar masih ribet.....,5/23/2024 11:09,negative
@MasLipa,"Otw beli ah, mumpung promo !! â¤",5/23/2024 11:07,neutral
@muhammadkadaffi8570,Ke hutan bang,5/23/2024 11:07,negative
@fotohd9527,Memperlancar buzzer upload fitnah ke satu calon presiden dan pengalihin isu kasus2 besar,5/23/2024 11:06,negative
@user-it2cb4qz9f,Telkomsel terlalu nyaman dan percaya diri jgn sampai nasib seperti Nokia,5/23/2024 11:06,negative
@sandhiardhya3516,"Cocok di pake di indonesia timur, minggu lalu ke papua, emang cuman si merah doank sinyalnya bagus, si kuning cukup lah tp klo yg biru jongkok ðŸ˜… pake mode smarts switch pasang yg biru lsg switch ke merah ðŸ¤£",5/23/2024 11:06,neutral
@mohamadali3876,Nunggu ada paket 200rb /bulan ðŸ˜‚,5/23/2024 11:06,neutral
@Mamang_Gorbon,kalau bisa di pararel enak kayanya nihhðŸ˜‚ðŸ˜‚,5/23/2024 11:05,positive
@albanidwiprasetyo2287,Kalo ada petir apakah sama ini seperti antena televisi bisa tersambar?,5/23/2024 11:03,negative
@Saya_siapa12,Bang spill powerbank mu dong,5/23/2024 11:03,neutral
@sos1063,hahahaha telkom indosat xl nangeessss,5/23/2024 11:03,positive
@rohiminrohimin8235,Cocok ni buat saya yang kerja di hutan ðŸ‘,5/23/2024 11:02,positive
@bibie2759,Ga cocok buat user rumahan di kota2 besar krn banyak pilihan yg lebih murahðŸ˜Š,5/23/2024 11:02,negative
@whambaamriviancam,Bang david sebagai teknisi jaringan cuman mau bilang hasil speedtest bisa di manipulasiðŸ˜… kalau mau test langsung coba download apa gitu 1gb an lah lewat chrome keliatan kan berapa mbp/s nah itu real,5/23/2024 11:02,neutral
@UQIXpakeX,Ada blokir2annya Kominfo apa ga ini?,5/23/2024 11:01,negative
@rahmanwahyudin,kok bisa jual murah bget ya? padahal di web resmi mahal,5/23/2024 11:01,negative
@Anakdesa55555,Semangat terus bang david. Sehat selalu murah rezekinya.aminnnn,5/23/2024 11:00,positive
@wannn7795,TengahÂ² hutan Kalimantan dong. Kalo ngga Papua di nduga,5/23/2024 10:59,neutral
@yaredkomputermakassar7548,750.000 perbulan,5/23/2024 10:58,neutral
@mickysabdatamawijaya4321,Wahhh... Pesaing teruntuk isp2 brand lain menurut saya terancam sih dengan teknologi yang bagus banget ðŸ˜ƒ,5/23/2024 10:58,negative
@bagusbudi4992,"Harga 7,8 jt murah banget itu bang, yg mahal bea cukainyaðŸ¤­",5/23/2024 10:58,negative
@albirzakiyan398,coba in di keramaian saat ada bnyak user gunain internet,5/23/2024 10:56,neutral
@smartofficial6771,Itu bayar segitu selama ya apa per 1 bulan,5/23/2024 10:56,neutral
@yaredkomputermakassar7548,Telkomsel gigit jari,5/23/2024 10:55,neutral
@yrinschannel6562,makin kaya gak tuh Elon.... bisnis man,5/23/2024 10:54,negative
@HenryPrasistaKurniawan,Internetan/ live / main game di balon terbang bisa nih.,5/23/2024 10:53,neutral
@alexandersantoso817,gw ketawa sih kemarin ada yg bilang pake tiang dan cor ðŸ˜…,5/23/2024 10:47,negative
@ZM777,Semoga dengan masuknya Starlink di Indonesia membuat harga Paket Tsel Smartfren jadi lebih murah lagi,5/23/2024 10:46,positive
@ilhamcakrabuana3247,Dahulu ada seorang pria yang berkata internet cepat buat apaðŸ—¿ðŸ—¿ðŸ—¿,5/23/2024 10:46,neutral
@sanztuuy1920,Maen ml kok 50 keatas,5/23/2024 10:45,negative
@hendriyansyah9279,NanangMrk emang keren ulasannya ðŸ‘,5/23/2024 10:45,positive
@user-jl5gu5po1v,di jepang udh 6G,5/23/2024 10:43,neutral
@ahmadabdulrohman5536,"beberapa tahun lalu ""internet kenceng buat apa ?""",5/23/2024 10:43,negative
@naufaltaufik8117,Buat warga gaza bagus tuhðŸ¤—,5/23/2024 10:41,positive
@robbyhendrawan9056,No salty tapi pasti nanti jadi gorengan deh. Bilangnya ngambil data dll gituuu,5/23/2024 10:40,negative
@irsanchennel8321,kali ini Hua like brow ðŸ˜‚,5/23/2024 10:40,neutral
@aiyulee6366,Sy yg di indonesia timur dinas ini ngeliat starlink bakal bantu bgt. Terutama di puskesmas sm sekolah emg krena kepulauan itu susah bgt bngun infrastruktur tower2 gitu. Klo langsung tembak satelit gini gampng bgt soalny bnyak tanah lapang. Keren gila,5/23/2024 10:39,positive
