author,description,pubdate,sentiment
@pww4293,seperti video tekan edukasi starlink barang substitusi ganti inet bumi solusi kurang ruwet fiber hilang fiber jalan internet kapasitas bandwidth ribu puluh ribu rabit detik topang udara satelit ya tidak kuat satelit inet kabel fiber jalur utama jalur rumah jalur kota benua kabel fiber laut latency  tidak ngelag online gaming masangnya murah tidak roket luncur satelit cuman pr kesmrawutan fiber benah kabel semrawut ya indonesia regulasi perda tiang utilitas jangkau isp tidak pasang tiang tekan harga isp sewa tiang pln suruh bayar sewa mahal pln isp iconplus tidak saing,5/23/2024 18:09,negative
@Lzuikaku,sayang mahal,5/23/2024 18:05,positive
@Morgan27773,khusus org seperti,5/23/2024 18:08,negative
@Gritzz11,emng elon musk,5/23/2024 17:55,positive
@gpiofficialid,mantap bang,5/23/2024 17:53,positive
@user-wg2hs8cu1j,beli 1x make umur hidup tidak rusak,5/23/2024 17:45,neutral
@arhgamers39,klau nak air gmn ya,5/23/2024 17:40,neutral
@gemparcoyy,1058,5/23/2024 17:27,neutral
@joki_3364,alat langit bayar iur bulan,5/23/2024 17:26,neutral
@jenengkuapiksaiki4582,ancam bos jaring seluler ,5/23/2024 16:40,negative
@bin8019,yah saja tidak dipake mana jika tidak listrik  sumber listrik panel surya biar dipake mana,5/23/2024 16:33,negative
@gilangramadhan-x007,hujan ya lancar,5/23/2024 16:33,negative
@Memburu_HartaKarun_PasarModal,yang hidup desa enak  dpt dana desa rp1 miliar kades  invest beliin paket starlink yang jadi rtrwnet legal via isp lokal rp65jt sudah jual voucher buar warga buat bumd desa terus warga tinggal uprade skill blajar sahamblajar cryto dah blajar jadi tiktokers rebah sawah rebah sambilngangon kambing cari cuan online genggam tangan slamat yang dana desa hidup puncak gunung ngangon kambing rebah starlink abu said rasulullah saw sabda harta muslim baik kambing gembala puncak gunung jatuh hujan bawa agama lari fitnah mungkar peperangan muslim hr bukhari,5/23/2024 16:29,negative
@nanangfendi59,cocok taruh gunung taruh pos mudah mem bantu emergency,5/23/2024 16:22,positive
@mirzadamu2318,nanti dipajakin negara wkwkwkwkw,5/23/2024 16:12,negative
@ZaendIphone,bang coba tes kondisi cuaca mendung banget pas hujan deras sinyal ngedown tidak ,5/23/2024 16:12,negative
@YogaPratama-vj4ip,300mb b saja negeri indo bukti betapa bapuknya internet indo hahaha,5/23/2024 16:11,positive
@rinadyah2112,smoga saudara d daerah timur dpt mnikmatinya,5/23/2024 16:07,positive
@irfanjava,starlink ijin sekian indonesia lebih biar milik telkomsel garap starlink,5/23/2024 16:04,negative
@exel99999,syarat 1invest ratus satelit leo untk mengcover area yang blankspot sinyal gsm 2bikin teknologi dishparabola seperti starlink,5/23/2024 20:11,neutral
@Padanggurun-gq4em, hp tidak pakai kartu sim kah hubung teman pakai wa gimana kartu sim,5/23/2024 15:56,neutral
@anggabocil9813,saham telkomsel indihome otw rugpull,5/23/2024 15:55,neutral
@CreativeCloud_Official,cocok tempat desa kalimantan gaada signal,5/23/2024 15:49,positive
@kepo4jg,review tinggal jarak jangkau sinyal router perangkat hp,5/23/2024 15:47,negative
@alaziz1622,1 versi kw 2  murah percaya,5/23/2024 15:35,positive
@ajolajolan3046,sip,5/23/2024 15:29,positive
@xeesobeen,next coba dihalangin pake benda benda tipis bang atas  seperti kain kertas daun pisang,5/23/2024 15:29,neutral
@ramzanakhmadovichkadyrov8883,kampung sebutin wakatobi main bang wakatobi coba starlingnya laut wakatobi,5/23/2024 15:22,neutral
@ramzanakhmadovichkadyrov8883,bang metode bayar gimana bang paket murah ya bulan cepat,5/23/2024 15:18,neutral
@gilangario24,satelit nabrak meteor ribet,5/23/2024 15:13,negative
@rivonrivano26,yups saya sudah pesan karna saya suka semoga saja sesuai ekspektasi,5/23/2024 15:13,positive
@leolitgames,semoga starlink telkomsel tidak gampang monopoly kualitas harga,5/23/2024 15:06,positive
@rusdigunawan2455,indihome ketar tir hahaha,5/23/2024 15:05,negative
@Ggk-iq1yb,iyah cuman sesimal itut sesimpal ituh kerumit lihat 1 thn,5/23/2024 15:03,negative
@DHN252,sudah copot saja tower telkomsel gede tidak sinyal lelet buat gede ngabisin tmpat doang,5/23/2024 15:02,negative
@user-id5lx8qj2l,flat earth bilang canggih militer jaring langit nama white alice,5/23/2024 14:57,neutral
@WhoAmI-wr3xm,komunitas flat earth terpongkeng ngelihat tidak tau cari alas sangkal satelit,5/23/2024 14:57,negative
@-Dirly-,alas starlink pake drone kocak pas pake satelit alas satelit tidak liat langit alas starlink pake drone pake argumen beneran drone tidak liat langit,5/24/2024 3:09,negative
@dandanggulo77,warkop kena banned bang,5/23/2024 14:51,negative
@sutolegowo,jangkau gadget radius meter maksimal titik antenna,5/23/2024 14:49,neutral
@mashusenn,ancam operator lokal inovasi dunia,5/23/2024 14:48,neutral
@BoboiboyTeman,keren bang,5/23/2024 14:43,positive
@salpendi472,starlink kira2 bsa dpkai brpa hp yaada yang bsa jwab,5/23/2024 14:43,neutral
@mobilhafizh,saya kerja kapal usaha kapal saya pake starlink jaring internetnya alhamdulillah  jaring kasih gratis laut mana insya allah jaring internet manfaat positif kembang teknologi,5/23/2024 14:42,positive
@TricksOfYulio,internet kapal mahal bgt ya vincent salam jangkar,5/25/2024 2:06,negative
@246mamanarya7,mahal starlink jika  vincent kapal pesiar wajar saja mahal banget karna cuan,5/25/2024 3:27,negative
@najibmbs5020, jika yang abang starlink  yang harga recomend nin je kakak saya,5/25/2024 4:05,neutral
@mobilhafizh,btw saya kapal pesiar ngab seperti vincent usaha saya yang ngasih internet gratis saya kerja usaha bayar jam 4 dollar jika usaha tidak berani ngasih gratis per,5/25/2024 4:51,negative
@mobilhafizh,gatau bang kerja,5/25/2024 4:52,neutral
@NurMaidah-zu2cd,,5/23/2024 14:32,neutral
@muktarzulfandi7752,indihome jenis ketar tir,5/23/2024 14:31,negative
@ultramencemen8754,semoga telkomsel murah rakyat harga bangkrut saing starlink,5/23/2024 14:28,positive
@agungwibowo3531, barusan saya periksa ubiqu cepat 10mbps harga 3jt cok ya kali sudah mahal lot ya mending starlink ,5/23/2024 14:20,negative
@agungwibowo3531,ya 1446 beda orbit  fair ngebandingin gapeduli  wkwk internet cepat murah,5/23/2024 14:23,positive
@virgotekcomputer,tidak boikat boikot israel soalny elon musk dukung israel,5/23/2024 14:17,negative
@alfaridzy,tower tower komunikasi lelang depan tidak kepake sudah korupsi wkwkwkw,5/23/2024 14:16,negative
@antasena4251,kabel kabel pasang tiang kalah saing  pakai kabel,5/23/2024 14:07,negative
@UmarAkbar02,ngajakin bang david nyobain starlink gunung gedepangrango porter bawa barang2nya,5/23/2024 14:05,neutral
@Anak_bungsu-,tuh seperti wifi kak maaf nanya tidak beli kuota bayar wifi beli,5/23/2024 14:03,negative
@KevinHandy,colong maling gg dah wkwkwk,5/23/2024 14:01,negative
@AposixAction,ev car starlink best combo,5/23/2024 14:00,neutral
@sobrianto96,jangkau meter,5/23/2024 13:54,neutral
@anggunsunari3854,tarik banget,5/23/2024 13:49,positive
@cutechize9905,pas perang lawan mamarika koneksi off konoha auto terr plongaplongo,5/23/2024 13:45,neutral
@narendraajipamasa2627,elon  satelit atas teritori negara tidak  gitu tidak logika,5/23/2024 13:41,negative
@AbaAba-ee2ry,pesan bang,5/23/2024 13:41,negative
@guwnjourney,beli antena kertas a5 biar masuk ransel,5/23/2024 13:41,neutral
@amiennufah8636,starlink bantu,5/23/2024 13:39,positive
@Areyouinterested770,ayo rame2 beli starlink tinggalin yng koruptor,5/23/2024 13:38,neutral
@43arifkurniawan6,coba transmiter  kasih hambat atas material tebal pengaruh,5/23/2024 13:37,neutral
@hendradinata7476,bener bgt stat link resmi indonesia pikir ku ya keluarga kalawaet neng,5/23/2024 13:37,positive
@agungwidhi9583,project bangun menaratower triliun menang liat barang,5/23/2024 13:35,negative
@Areyouinterested770,elon musk terus klu merk china,5/23/2024 13:34,neutral
@ronggurhartanto7610,panas pit item,5/23/2024 13:32,negative
@Hilmanpanjifirdaus,barusan nonton video bilang siklus airhujan akalakalan jauh orangorang tuhan nonton starlink turun berkah internet langsung langit kontras banget ya,5/23/2024 13:32,negative
@Suki666.,serius nanya jika letak balkon rumah hujan gimana dah jika letak dalem rumah sinyal  masuk,5/23/2024 13:31,negative
@jotemaggots6475,wkwk biar mikir provider sampahtiap gangguanmendung sinyal busuk,5/23/2024 13:31,negative
@rudibastian9954,kesini sudah duluan nanang,5/23/2024 13:30,neutral
@diankristyy6284,please beli barang usaha jaring indonesia waswas bisnis ancam karna masuk produk please anak lokal produk lokal hajar profuk,5/23/2024 13:29,negative
@maxwork13,data internet beli free,5/23/2024 13:27,neutral
@topanraditya5340,mantap ken tau internet starlinkyg viralpasti telcomesel bangkrut kalah saing,5/23/2024 13:19,positive
@Simandhoentak_Bayu,mamam dah tuh operator,5/23/2024 13:19,neutral
@dwiwijaya5815,bang gimana jika posisi hujan ngaruh sinyal  signifikan ato kya yang seba,5/23/2024 13:18,neutral
@aliandrafatharianefrisya969,ada starbak keliling jadi ladang korupsi ada massal wilayah pelosok jadi ladang cuan yang rugi negara senang oknum yang tanggung telkomsel tuh saing lu sudah tebar pesona enak enak lu ayo kasih harga yang saing,5/23/2024 13:15,negative
@reyzlarc,tes download full resource genshin coba bang buktiin,5/23/2024 13:12,neutral
@donnywahyu7478,starlink jakarta,5/23/2024 13:08,neutral
@Kendokenceng10,jangkau  brp meter ,5/23/2024 13:05,neutral
@celanapanjang5704,wakty awal2 ellon bilang internet gratis saya sudah beli alat gratis eh sudah beli alat 46 jt bayar bulan jika gtu mending saya ttep speedy deh brohahaafter salesnya minimal jika bayar bulan starlink  alat gratis jika bayar mal 750 rbu berat bos hhaha,5/23/2024 13:03,positive
@pentengyakin5922,technology white alice les,5/23/2024 13:01,neutral
@alanwinhill8568,malaysia tidak starlink fiber 5g internet laju dari 1gbps unlimited internet kawasan dalam bandar fiber unifi sbulan rm89 rp 302262 paruh harga anak sekolah ajar perintah tanggung internet utk anak ajar malaysia dpt gadget laptop utk ajar jadi perlu starlink utk plan hp rm35 utk unlimited data 5g unlimited call nggk percaya nanyak warga indo yang kuliah dimalaysia siapa yang dtg malaysia,5/23/2024 12:59,neutral
@otetv2806,leh uga kak main indo kak,5/23/2024 13:02,negative
@alanwinhill8568,tarek kabel pesawat saja rumah gratis,5/24/2024 10:58,neutral
@mohamadadlis8127,jika dipake ojol gaa mas gadgetin,5/23/2024 12:58,neutral
@peno_NC,provider langit,5/23/2024 12:58,neutral
@triprayogopangestu,tahu dasar data 110 warga indonesia keluar internetnya 500rb bln harga 750rb starlink jangkau 9890 warga indonesia good move jaring internet jangkau pelosok negeri,5/23/2024 12:56,positive
@BodonkCs,klau d sambung bnyk rmh jadi lahan bisnis,5/23/2024 12:56,neutral
@semarmesemreef,gmn daftar jika tidak internet,5/23/2024 12:56,negative
@Juniantokho,bang banyak device yang terconnect device nonton youtube pengaruh nga tuh cepat internet ,5/23/2024 12:55,neutral
@mohamadokta2267,reviewnya pas musim hujan jika sambar petir hidup tidak,5/23/2024 12:53,neutral
@fadjrieaditya48,saya 2020 sudah kasih fasilitas starlink emang sudah barang pas kapal pasang barang internet set crew kapal crew kerja 24 orang crew akses internet starlink alhamdulillah kontrak kapal 2021 starlink laut laut china selatan sekian puluh mil darat akses internet kapal starlinknya,5/23/2024 12:50,positive
@webrush88,ken beli wehhh blm uang,5/23/2024 12:48,neutral
@ighfirlisaputra8065,starling starbucks kelilinh,5/23/2024 12:45,neutral
@ryanvik2268,nonton pakai internet starlink no lolot posisi hutan kalimantan sinyal,5/23/2024 12:44,neutral
@azril_2312,revosioner telkomsat tertawa ngeliat,5/23/2024 12:43,negative
@muli6503,rumah bang,5/23/2024 12:43,neutral
@GarasiAlfarizky,tidak alas tidak sinyal,5/23/2024 12:40,negative
@nizalchanel6979, khusus orang seperti saja  yang ngapain orang seperti plosok,5/23/2024 12:37,negative
@exel99999,ya kali kebon sawit resortvila daerah pencil wkwkwk,5/23/2024 20:22,negative
@lukmangmn500,nnton live tiktok smbil komenin bang,5/23/2024 12:35,neutral
@imadewidyasmara3852,coba pakai pas kondisi hujan,5/23/2024 12:34,neutral
@inipanjul,lawan cuaca asli kacau  maen game jika kagi hujan gede,5/23/2024 12:33,negative
@JettempuR86,haram,5/23/2024 12:31,positive
@KalandraSyabani-qv4iw,tidak skalian nanem tomat stroberi ketemu popuri bang jam 5 jack ngambil barang jual,5/23/2024 12:31,negative
@fadhilandriawan9699,real game changer daerah pelosok indonesia sulit dapet internet pake langsung dapet cepat stabil,5/23/2024 12:29,positive
@putraamahesa-3487,cuman aman kenah huja badai petir,5/23/2024 12:29,negative
@overdesignnn,tidak bayar bulan kah gurih,5/23/2024 12:28,negative
@febriardiyansah381,langsung bang beli 1212 menang kah dapet mobil motor,5/23/2024 12:27,positive
@user-hx5wv1sg5b,jarak maksimal hp router  meter bang,5/23/2024 12:27,neutral
@mohammadrazes4296,info  langit mendung koneksi gimana,5/23/2024 12:27,negative
@jackromi2619,bang elon dtng kesini cm mw dagang inest,5/23/2024 12:25,neutral
@candrawardoyo5302,cocok dipake nelayan,5/23/2024 12:25,positive
@irsyad9810,nunggu 520 internet cepat indonesia murah,5/23/2024 12:25,positive
@BlazeHedge,hujan gimana bang pake internet ,5/23/2024 12:18,neutral
@YOUTUBEE_999,orang nembak satelit,5/23/2024 14:44,negative
@user-wr5nz2ix2t,oh yang dimksud janggar internet gratiis,5/23/2024 12:17,negative
@dye80project,bye baye plat merah no kabel2,5/23/2024 12:16,neutral
@inside_us936,jamin tidak alas susah sinyal sinyal putus2 wkwkw,5/23/2024 12:15,negative
@devi998,pimpin  monkey d dragon,5/23/2024 12:14,positive
@yiujhi_aja2556,hutan listrik,5/23/2024 12:12,neutral
@asnardin,beli,5/23/2024 12:07,neutral
@dimasopfp,sedia jaring internet ketar tir,5/23/2024 12:05,negative
@ardhianxp,kaleng kaleng emang,5/23/2024 12:03,negative
@Fstudiophoto,jual internet gunung,5/23/2024 12:02,negative
@Yudinik73,bang lu teman teman saya ya btw loe keren asli,5/23/2024 12:02,neutral
@GunturEkaSaputra,provider ketar tir,5/23/2024 12:01,negative
@mistermendem6928,bulan bayar biaya langgan,5/23/2024 12:01,neutral
@SlenderHime,elon musk president ri,5/23/2024 12:00,neutral
@fabioyohanispieloor4364,tidak cocok pasang cafewarkop ya secarausernya tidak kampung,5/23/2024 11:59,negative
@mickosantoso,anti petir tidak  serius nanya,5/23/2024 11:59,neutral
@yiujhi_aja2556,beli alat saja bayar bulan,5/23/2024 11:59,neutral
@agungmar7905,kereeeenn bgt teknologi mana beli powerbank  bank,5/23/2024 11:54,positive
@mistermendem6928,beli starlink gimana lokasi jatim harga brp,5/23/2024 11:54,neutral
@wanimajugaming9777,dang autocorrect posisi moga2 ajar bang elon,5/23/2024 11:53,positive
@panjisetianto,coba test kondisi hujan bang vsat musuh cuaca,5/23/2024 11:53,negative
@fabioyohanispieloor4364,tengah kota tidak  yang bilang daerah gunung n pinggir pantai saja kota tidak,5/23/2024 11:51,negative
@RahmaHermawanto,kesamber petir tidak ,5/23/2024 11:51,negative
@ditisalfikhri9989,koskosan 10 user kenceng gag ya,5/23/2024 11:50,neutral
@tiktuc8836,tar dikit lg dateng yang dari made in china  yang kw  harga 2 juta an,5/23/2024 11:50,neutral
@mystorycnn,nyalur bisnia mantapp heee,5/23/2024 11:48,positive
@shadiqdwipa,solusi site tambang,5/23/2024 11:46,neutral
@TeknisiHape,mantap josss gandos,5/23/2024 11:45,positive
@agungambar,josss gandos,5/23/2024 11:45,positive
@pecellele-tb6xi, usaha wifian gunung biar orang langsung uplod foto pas dipincak,5/23/2024 11:43,neutral
@depotisiulangairminum8188,bayar pake tidak bang,5/23/2024 11:43,negative
@adebae638,aman petir tidak bang jika letak rumah,5/23/2024 11:42,positive
@yntkts9398,bang tecno camon 20 pro 5g bagus tidak bang,5/23/2024 11:42,neutral
@sshouse3621,suka alam muncak gunung gembira alat,5/23/2024 11:42,positive
@hafzanishak5810,kurang mudah maling,5/23/2024 11:42,negative
@yandisofyan9413,ok saya beli bisnis,5/23/2024 11:42,positive
@AmbarBossse,1027,5/23/2024 11:59,neutral
@trisigit,share tidak ya internetnya,5/23/2024 11:41,neutral
@lala_illa4097,cocok papua semoga bobon lirik masuk sponsor,5/23/2024 11:39,positive
@fa.zan_,komen post instagram starlink guna internetan laut hutan dalem orang tua yang komen emng yang internetan laut hutan listrik pake mending pake fo cepet wtf kolot,5/23/2024 11:39,negative
@AmbarBossse,boomer g heran,5/23/2024 11:52,negative
@dodiksetyawanprayogi9486,gokil bang elon musk,5/23/2024 11:37,positive
@anggaboyzchannel, bilang satelit tidak hayoooo,5/23/2024 11:36,negative
@out-lander6256,baloon satelite,5/25/2024 22:32,positive
@tariurimba9201,oerlu beli paket,5/23/2024 11:35,neutral
@Chap5587,connect kehp tetangga akses,5/23/2024 11:35,neutral
@xiips3thobiykhoirurrofi324,jirr harga murah banget murah umr jakarta,5/23/2024 11:34,positive
@wuriasih3397,internet cepat bang,5/23/2024 11:34,negative
@adenito,sesuai butuh saja sii ekonomi tengah bawah konten kreator gunungpedalaman ya yang 50rb bulan saja inget ya makan nasi 1 porsi tidak 3 porsi nasi lauk enak,5/23/2024 11:33,positive
@01-abimanyukrismanuel,bang satelit bawa pulang tidak biar latency  bagus,5/23/2024 11:33,neutral
@widhiadnyana3360,maksud unlimited gimana ya,5/23/2024 11:31,negative
@mugiyono7244,bang donk saya coba i net ny hehe,5/23/2024 11:31,neutral
@radenbagusagung4956,beli mana,5/23/2024 11:30,neutral
@pitliayu1120,beda internet ubiqu,5/23/2024 11:30,neutral
@rianadiputra5142,4000 tower bts korupsi tidak kalah klian starlink makany jika nyoblos yang bener,5/23/2024 11:30,negative
@way484,bener hukum ringan,5/24/2024 21:05,negative
@mthsquare754,makan siang grates,5/24/2024 22:35,neutral
@erikakurnia,emg dibagi2 internetnya bang,5/23/2024 23:38,neutral
@duadinihari,seperti wifi saja gmn,5/23/2024 23:47,neutral
@HanHan-uy4ry,ml  bang pingnya,5/23/2024 11:28,negative
@bukanchanelyutub2917,cocok sekolah sekolah pencil papua  biar guru yang ajar internet,5/23/2024 11:28,positive
@bettadin7332,konci  lu power bank model seperti david lu bawa starlink gunung laut jika kaga colok listrik,5/23/2024 11:27,negative
@widyaarmaya8990,bang jual beli yang bekas review sy cmn telkomsel,5/23/2024 11:24,neutral
@xudgx,indihum ketar tir wkowokowkowkowkowkowkok,5/23/2024 11:23,negative
@zetheka2594,bang request testing daerah gunung papua,5/23/2024 11:21,neutral
@muhammadgilangmachowibowo8828,telkom sat 1244,5/23/2024 11:21,neutral
@AlleshaAthifa88,tidak yang satu komponen2 yang hilang bang seperti main robot,5/23/2024 11:20,negative
@ivodanisubekti6339,tembak satelit wkwkwk liat tv parabola desa tidak tuh muter2 arah parabola,5/23/2024 11:17,negative
